run_id,executed_at,anomalies_found,stock_negativo,reservas_fantasma,action_taken
RUN03807,2026-08-06 23:00:00,4,False,2,alert
RUN03808,2026-08-07 00:00:00,1,False,2,none
RUN03809,2026-08-07 01:00:00,5,False,3,alert
RUN03810,2026-08-07 02:00:00,11,False,3,none
RUN03811,2026-08-07 03:00:00,12,False,0,none
RUN03812,2026-08-07 04:00:00,3,False,0,none
RUN03813,2026-08-07 05:00:00,12,False,0,alert
RUN03814,2026-08-07 06:00:00,11,False,1,rollback
RUN03815,2026-08-07 07:00:00,9,False,1,none
RUN03816,2026-08-07 08:00:00,12,False,3,rollback
RUN03817,2026-08-07 09:00:00,2,False,4,rollback
RUN03818,2026-08-07 10:00:00,12,False,4,rollback
RUN03819,2026-08-07 11:00:00,3,False,4,none
RUN03820,2026-08-07 12:00:00,4,False,3,alert
RUN03821,2026-08-07 13:00:00,11,False,1,none
RUN03822,2026-08-07 14:00:00,4,False,4,rollback
RUN03823,2026-08-07 15:00:00,2,False,1,rollback
RUN03824,2026-08-07 16:00:00,2,False,3,alert
RUN03825,2026-08-07 17:00:00,7,False,0,none
RUN03826,2026-08-07 18:00:00,3,False,4,alert
RUN03827,2026-08-07 19:00:00,0,False,0,alert
RUN03828,2026-08-07 20:00:00,10,False,2,alert
RUN03829,2026-08-07 21:00:00,5,False,3,none
RUN03830,2026-08-07 22:00:00,2,True,1,alert
RUN03831,2026-08-07 23:00:00,8,False,0,rollback
RUN03832,2026-08-08 00:00:00,9,False,1,alert
RUN03833,2026-08-08 01:00:00,9,False,1,rollback
RUN03834,2026-08-08 02:00:00,0,False,3,none
RUN03835,2026-08-08 03:00:00,3,False,0,none
RUN03836,2026-08-08 04:00:00,2,False,2,none
RUN03837,2026-08-08 05:00:00,11,False,3,alert
RUN03838,2026-08-08 06:00:00,9,False,4,alert
RUN03839,2026-08-08 07:00:00,5,False,2,rollback
RUN03840,2026-08-08 08:00:00,10,False,1,alert
RUN03841,2026-08-08 09:00:00,7,False,3,none
RUN03842,2026-08-08 10:00:00,12,False,2,alert
RUN03843,2026-08-08 11:00:00,4,False,0,rollback
RUN03844,2026-08-08 12:00:00,7,False,2,none
RUN03845,2026-08-08 13:00:00,11,False,2,none
RUN03846,2026-08-08 14:00:00,6,False,3,none
RUN03847,2026-08-08 15:00:00,4,False,0,alert
RUN03848,2026-08-08 16:00:00,5,False,1,none
RUN03849,2026-08-08 17:00:00,3,False,1,rollback
RUN03850,2026-08-08 18:00:00,2,False,1,alert
RUN03851,2026-08-08 19:00:00,6,False,1,rollback
RUN03852,2026-08-08 20:00:00,9,False,3,rollback
RUN03853,2026-08-08 21:00:00,8,True,0,alert
RUN03854,2026-08-08 22:00:00,7,False,1,none
RUN03855,2026-08-08 23:00:00,4,False,3,rollback
RUN03856,2026-08-09 00:00:00,0,False,2,alert
RUN03857,2026-08-09 01:00:00,8,False,4,alert
RUN03858,2026-08-09 02:00:00,10,False,1,alert
RUN03859,2026-08-09 03:00:00,6,False,1,none
RUN03860,2026-08-09 04:00:00,0,False,4,none
RUN03861,2026-08-09 05:00:00,7,False,0,alert
RUN03862,2026-08-09 06:00:00,4,False,4,none
RUN03863,2026-08-09 07:00:00,9,False,4,rollback
RUN03864,2026-08-09 08:00:00,0,False,4,alert
RUN03865,2026-08-09 09:00:00,10,False,4,rollback
RUN03866,2026-08-09 10:00:00,2,False,1,none
RUN03867,2026-08-09 11:00:00,0,False,3,rollback
RUN03868,2026-08-09 12:00:00,6,False,0,rollback
RUN03869,2026-08-09 13:00:00,8,False,3,rollback
RUN03870,2026-08-09 14:00:00,0,False,0,rollback
RUN03871,2026-08-09 15:00:00,4,False,2,alert
RUN03872,2026-08-09 16:00:00,0,False,4,none
RUN03873,2026-08-09 17:00:00,1,False,3,alert
RUN03874,2026-08-09 18:00:00,0,False,2,rollback
RUN03875,2026-08-09 19:00:00,4,False,0,alert
RUN03876,2026-08-09 20:00:00,0,True,0,none
RUN03877,2026-08-09 21:00:00,10,False,3,alert
RUN03878,2026-08-09 22:00:00,9,False,4,none
RUN03879,2026-08-09 23:00:00,12,False,0,alert
RUN03880,2026-08-10 00:00:00,7,False,1,rollback
RUN03881,2026-08-10 01:00:00,11,False,0,none
RUN03882,2026-08-10 02:00:00,0,False,3,none
RUN03883,2026-08-10 03:00:00,4,False,0,rollback
RUN03884,2026-08-10 04:00:00,1,False,0,rollback
RUN03885,2026-08-10 05:00:00,10,False,2,alert
RUN03886,2026-08-10 06:00:00,2,False,4,none
RUN03887,2026-08-10 07:00:00,9,False,3,none
RUN03888,2026-08-10 08:00:00,2,False,1,rollback
RUN03889,2026-08-10 09:00:00,4,False,0,alert
RUN03890,2026-08-10 10:00:00,9,False,1,rollback
RUN03891,2026-08-10 11:00:00,5,False,3,alert
RUN03892,2026-08-10 12:00:00,0,False,4,alert
RUN03893,2026-08-10 13:00:00,1,False,0,none
RUN03894,2026-08-10 14:00:00,1,False,3,rollback
RUN03895,2026-08-10 15:00:00,1,False,3,none
RUN03896,2026-08-10 16:00:00,1,True,4,rollback
RUN03897,2026-08-10 17:00:00,0,False,4,none
RUN03898,2026-08-10 18:00:00,8,False,4,alert
RUN03899,2026-08-10 19:00:00,2,False,0,none
RUN03900,2026-08-10 20:00:00,8,False,1,alert
RUN03901,2026-08-10 21:00:00,5,False,0,none
RUN03902,2026-08-10 22:00:00,10,False,3,alert
RUN03903,2026-08-10 23:00:00,4,False,3,rollback
RUN03904,2026-08-11 00:00:00,8,False,1,none
RUN03905,2026-08-11 01:00:00,5,False,3,rollback
RUN03906,2026-08-11 02:00:00,1,False,0,rollback
RUN03907,2026-08-11 03:00:00,7,False,3,none
RUN03908,2026-08-11 04:00:00,10,False,4,none
RUN03909,2026-08-11 05:00:00,2,False,3,rollback
RUN03910,2026-08-11 06:00:00,11,False,3,rollback
RUN03911,2026-08-11 07:00:00,6,False,3,none
RUN03912,2026-08-11 08:00:00,10,False,1,rollback
RUN03913,2026-08-11 09:00:00,11,False,0,rollback
RUN03914,2026-08-11 10:00:00,0,False,2,rollback
RUN03915,2026-08-11 11:00:00,10,False,2,alert
RUN03916,2026-08-11 12:00:00,8,False,0,alert
RUN03917,2026-08-11 13:00:00,9,False,3,none
RUN03918,2026-08-11 14:00:00,8,False,2,rollback
RUN03919,2026-08-11 15:00:00,8,False,1,none
RUN03920,2026-08-11 16:00:00,2,False,3,rollback
RUN03921,2026-08-11 17:00:00,1,False,0,none
RUN03922,2026-08-11 18:00:00,2,False,0,none
RUN03923,2026-08-11 19:00:00,4,False,3,alert
RUN03924,2026-08-11 20:00:00,4,False,2,alert
RUN03925,2026-08-11 21:00:00,3,False,0,alert
RUN03926,2026-08-11 22:00:00,1,False,1,alert
RUN03927,2026-08-11 23:00:00,7,False,3,none
RUN03928,2026-08-12 00:00:00,0,False,0,rollback
RUN03929,2026-08-12 01:00:00,5,False,2,alert
RUN03930,2026-08-12 02:00:00,8,False,3,rollback
RUN03931,2026-08-12 03:00:00,0,False,0,rollback
RUN03932,2026-08-12 04:00:00,3,False,2,alert
RUN03933,2026-08-12 05:00:00,0,False,3,none
RUN03934,2026-08-12 06:00:00,3,False,1,alert
RUN03935,2026-08-12 07:00:00,1,False,2,alert
RUN03936,2026-08-12 08:00:00,7,False,4,alert
RUN03937,2026-08-12 09:00:00,11,False,1,rollback
RUN03938,2026-08-12 10:00:00,12,False,0,none
RUN03939,2026-08-12 11:00:00,12,False,3,none
RUN03940,2026-08-12 12:00:00,1,False,3,rollback
RUN03941,2026-08-12 13:00:00,1,False,3,none
RUN03942,2026-08-12 14:00:00,12,False,1,none
RUN03943,2026-08-12 15:00:00,10,False,1,rollback
RUN03944,2026-08-12 16:00:00,0,False,2,alert
RUN03945,2026-08-12 17:00:00,4,False,2,rollback
RUN03946,2026-08-12 18:00:00,2,False,0,alert
RUN03947,2026-08-12 19:00:00,11,False,1,rollback
RUN03948,2026-08-12 20:00:00,8,False,0,rollback
RUN03949,2026-08-12 21:00:00,1,False,3,rollback
RUN03950,2026-08-12 22:00:00,0,False,2,alert
RUN03951,2026-08-12 23:00:00,4,False,2,rollback
RUN03952,2026-08-13 00:00:00,6,False,1,alert
RUN03953,2026-08-13 01:00:00,1,False,3,rollback
RUN03954,2026-08-13 02:00:00,8,False,2,none
RUN03955,2026-08-13 03:00:00,4,False,1,rollback
RUN03956,2026-08-13 04:00:00,10,False,2,none
RUN03957,2026-08-13 05:00:00,12,False,4,none
RUN03958,2026-08-13 06:00:00,5,False,2,rollback
RUN03959,2026-08-13 07:00:00,2,False,3,alert
RUN03960,2026-08-13 08:00:00,12,False,4,none
RUN03961,2026-08-13 09:00:00,3,True,1,rollback
RUN03962,2026-08-13 10:00:00,7,False,3,rollback
RUN03963,2026-08-13 11:00:00,1,True,4,none
RUN03964,2026-08-13 12:00:00,8,False,0,alert
RUN03965,2026-08-13 13:00:00,3,False,1,alert
RUN03966,2026-08-13 14:00:00,8,False,1,rollback
RUN03967,2026-08-13 15:00:00,12,False,0,alert
RUN03968,2026-08-13 16:00:00,6,False,4,alert
RUN03969,2026-08-13 17:00:00,10,False,0,none
RUN03970,2026-08-13 18:00:00,12,False,3,rollback
RUN03971,2026-08-13 19:00:00,5,False,3,none
RUN03972,2026-08-13 20:00:00,12,False,3,rollback
RUN03973,2026-08-13 21:00:00,7,False,4,alert
RUN03974,2026-08-13 22:00:00,5,False,1,rollback
RUN03975,2026-08-13 23:00:00,6,False,1,alert
RUN03976,2026-08-14 00:00:00,7,False,0,none
RUN03977,2026-08-14 01:00:00,9,False,0,rollback
RUN03978,2026-08-14 02:00:00,2,False,1,rollback
RUN03979,2026-08-14 03:00:00,5,False,0,rollback
RUN03980,2026-08-14 04:00:00,7,False,2,none
RUN03981,2026-08-14 05:00:00,1,False,4,rollback
RUN03982,2026-08-14 06:00:00,1,False,1,rollback
RUN03983,2026-08-14 07:00:00,11,False,2,none
RUN03984,2026-08-14 08:00:00,7,False,1,none
RUN03985,2026-08-14 09:00:00,6,False,1,rollback
RUN03986,2026-08-14 10:00:00,10,False,3,alert
RUN03987,2026-08-14 11:00:00,11,False,4,alert
RUN03988,2026-08-14 12:00:00,8,False,4,alert
RUN03989,2026-08-14 13:00:00,4,False,1,rollback
RUN03990,2026-08-14 14:00:00,10,False,0,rollback
RUN03991,2026-08-14 15:00:00,8,False,2,alert
RUN03992,2026-08-14 16:00:00,10,False,2,none
RUN03993,2026-08-14 17:00:00,8,False,1,rollback
RUN03994,2026-08-14 18:00:00,9,False,3,alert
RUN03995,2026-08-14 19:00:00,8,False,0,rollback
RUN03996,2026-08-14 20:00:00,7,True,3,alert
RUN03997,2026-08-14 21:00:00,7,False,3,none
RUN03998,2026-08-14 22:00:00,3,False,1,rollback
RUN03999,2026-08-14 23:00:00,3,False,0,alert
RUN04000,2026-08-15 00:00:00,2,False,4,rollback
RUN04001,2026-08-15 01:00:00,6,False,3,none
RUN04002,2026-08-15 02:00:00,9,False,3,alert
RUN04003,2026-08-15 03:00:00,8,False,0,rollback
RUN04004,2026-08-15 04:00:00,4,False,4,rollback
RUN04005,2026-08-15 05:00:00,1,True,1,alert
RUN04006,2026-08-15 06:00:00,0,False,2,none
RUN04007,2026-08-15 07:00:00,8,False,4,rollback
RUN04008,2026-08-15 08:00:00,1,False,2,alert
RUN04009,2026-08-15 09:00:00,0,False,0,rollback
RUN04010,2026-08-15 10:00:00,4,False,4,alert
RUN04011,2026-08-15 11:00:00,12,False,2,none
RUN04012,2026-08-15 12:00:00,11,False,0,none
RUN04013,2026-08-15 13:00:00,7,False,0,alert
RUN04014,2026-08-15 14:00:00,12,False,1,none
RUN04015,2026-08-15 15:00:00,10,False,1,alert
RUN04016,2026-08-15 16:00:00,1,False,0,alert
RUN04017,2026-08-15 17:00:00,2,False,2,none
RUN04018,2026-08-15 18:00:00,3,False,4,none
RUN04019,2026-08-15 19:00:00,9,False,4,none
RUN04020,2026-08-15 20:00:00,1,False,1,rollback
RUN04021,2026-08-15 21:00:00,6,False,0,none
RUN04022,2026-08-15 22:00:00,12,False,2,alert
RUN04023,2026-08-15 23:00:00,11,False,1,alert
RUN04024,2026-08-16 00:00:00,1,False,1,alert
RUN04025,2026-08-16 01:00:00,11,False,1,alert
RUN04026,2026-08-16 02:00:00,1,False,2,none
RUN04027,2026-08-16 03:00:00,1,False,2,none
RUN04028,2026-08-16 04:00:00,11,False,0,alert
RUN04029,2026-08-16 05:00:00,0,False,1,none
RUN04030,2026-08-16 06:00:00,12,False,3,alert
RUN04031,2026-08-16 07:00:00,6,False,2,alert
RUN04032,2026-08-16 08:00:00,0,False,0,alert
RUN04033,2026-08-16 09:00:00,9,False,3,none
RUN04034,2026-08-16 10:00:00,8,False,3,alert
RUN04035,2026-08-16 11:00:00,4,False,3,alert
RUN04036,2026-08-16 12:00:00,11,False,0,alert
RUN04037,2026-08-16 13:00:00,3,False,0,rollback
RUN04038,2026-08-16 14:00:00,1,False,0,rollback
RUN04039,2026-08-16 15:00:00,6,False,2,none
RUN04040,2026-08-16 16:00:00,6,False,4,rollback
RUN04041,2026-08-16 17:00:00,7,False,2,alert
RUN04042,2026-08-16 18:00:00,1,False,3,alert
RUN04043,2026-08-16 19:00:00,2,False,3,alert
RUN04044,2026-08-16 20:00:00,8,False,4,rollback
RUN04045,2026-08-16 21:00:00,9,False,4,none
RUN04046,2026-08-16 22:00:00,2,False,4,rollback
RUN04047,2026-08-16 23:00:00,2,False,3,none
RUN04048,2026-08-17 00:00:00,6,False,2,none
RUN04049,2026-08-17 01:00:00,12,False,1,rollback
RUN04050,2026-08-17 02:00:00,8,False,0,alert
RUN04051,2026-08-17 03:00:00,2,False,2,none
RUN04052,2026-08-17 04:00:00,7,False,3,rollback
RUN04053,2026-08-17 05:00:00,0,False,2,rollback
RUN04054,2026-08-17 06:00:00,6,False,0,rollback
RUN04055,2026-08-17 07:00:00,7,False,4,rollback
RUN04056,2026-08-17 08:00:00,1,False,2,none
RUN04057,2026-08-17 09:00:00,8,False,0,rollback
RUN04058,2026-08-17 10:00:00,9,False,4,alert
RUN04059,2026-08-17 11:00:00,11,False,3,none
RUN04060,2026-08-17 12:00:00,11,False,2,alert
RUN04061,2026-08-17 13:00:00,6,False,1,rollback
RUN04062,2026-08-17 14:00:00,3,False,2,none
RUN04063,2026-08-17 15:00:00,8,False,4,rollback
RUN04064,2026-08-17 16:00:00,7,False,2,none
RUN04065,2026-08-17 17:00:00,11,False,3,none
RUN04066,2026-08-17 18:00:00,10,False,1,rollback
RUN04067,2026-08-17 19:00:00,10,False,4,alert
RUN04068,2026-08-17 20:00:00,7,False,4,alert
RUN04069,2026-08-17 21:00:00,0,False,0,none
RUN04070,2026-08-17 22:00:00,7,False,0,rollback
RUN04071,2026-08-17 23:00:00,5,False,4,none
RUN04072,2026-08-18 00:00:00,2,False,4,alert
RUN04073,2026-08-18 01:00:00,4,False,1,alert
RUN04074,2026-08-18 02:00:00,10,False,2,none
RUN04075,2026-08-18 03:00:00,0,True,1,alert
RUN04076,2026-08-18 04:00:00,4,False,2,rollback
RUN04077,2026-08-18 05:00:00,2,False,2,alert
RUN04078,2026-08-18 06:00:00,5,False,0,none
RUN04079,2026-08-18 07:00:00,12,False,4,rollback
RUN04080,2026-08-18 08:00:00,10,False,2,none
RUN04081,2026-08-18 09:00:00,4,False,4,alert
RUN04082,2026-08-18 10:00:00,12,True,0,none
RUN04083,2026-08-18 11:00:00,5,False,1,alert
RUN04084,2026-08-18 12:00:00,10,False,3,alert
RUN04085,2026-08-18 13:00:00,6,False,3,none
RUN04086,2026-08-18 14:00:00,1,False,3,none
RUN04087,2026-08-18 15:00:00,10,False,3,alert
RUN04088,2026-08-18 16:00:00,8,False,0,alert
RUN04089,2026-08-18 17:00:00,7,False,2,alert
RUN04090,2026-08-18 18:00:00,9,False,3,rollback
RUN04091,2026-08-18 19:00:00,6,False,3,rollback
RUN04092,2026-08-18 20:00:00,0,False,2,none
RUN04093,2026-08-18 21:00:00,4,False,2,rollback
RUN04094,2026-08-18 22:00:00,10,False,3,none
RUN04095,2026-08-18 23:00:00,5,False,4,alert
RUN04096,2026-08-19 00:00:00,8,False,0,none
RUN04097,2026-08-19 01:00:00,8,False,4,alert
RUN04098,2026-08-19 02:00:00,6,False,1,rollback
RUN04099,2026-08-19 03:00:00,7,False,1,none
RUN04100,2026-08-19 04:00:00,3,False,4,rollback
RUN04101,2026-08-19 05:00:00,9,False,3,none
RUN04102,2026-08-19 06:00:00,0,False,4,rollback
RUN04103,2026-08-19 07:00:00,0,False,0,rollback
RUN04104,2026-08-19 08:00:00,4,False,0,rollback
RUN04105,2026-08-19 09:00:00,3,False,3,none
RUN04106,2026-08-19 10:00:00,1,False,2,none
RUN04107,2026-08-19 11:00:00,3,False,0,alert
RUN04108,2026-08-19 12:00:00,10,False,2,alert
RUN04109,2026-08-19 13:00:00,10,False,2,alert
RUN04110,2026-08-19 14:00:00,2,False,1,none
RUN04111,2026-08-19 15:00:00,12,False,1,none
RUN04112,2026-08-19 16:00:00,11,False,4,alert
RUN04113,2026-08-19 17:00:00,4,False,2,alert
RUN04114,2026-08-19 18:00:00,2,False,3,none
RUN04115,2026-08-19 19:00:00,1,False,0,none
RUN04116,2026-08-19 20:00:00,10,False,2,rollback
RUN04117,2026-08-19 21:00:00,10,False,4,none
RUN04118,2026-08-19 22:00:00,1,False,3,none
RUN04119,2026-08-19 23:00:00,4,False,3,rollback
RUN04120,2026-08-20 00:00:00,0,False,1,rollback
RUN04121,2026-08-20 01:00:00,2,False,0,none
RUN04122,2026-08-20 02:00:00,9,False,2,alert
RUN04123,2026-08-20 03:00:00,6,False,1,rollback
RUN04124,2026-08-20 04:00:00,3,False,0,none
RUN04125,2026-08-20 05:00:00,7,False,4,alert
RUN04126,2026-08-20 06:00:00,12,False,0,none
RUN04127,2026-08-20 07:00:00,7,False,1,alert
RUN04128,2026-08-20 08:00:00,2,False,4,alert
RUN04129,2026-08-20 09:00:00,6,False,4,none
RUN04130,2026-08-20 10:00:00,4,False,2,alert
RUN04131,2026-08-20 11:00:00,0,False,0,rollback
RUN04132,2026-08-20 12:00:00,1,False,0,none
RUN04133,2026-08-20 13:00:00,1,False,4,alert
RUN04134,2026-08-20 14:00:00,5,False,1,rollback
RUN04135,2026-08-20 15:00:00,7,False,0,alert
RUN04136,2026-08-20 16:00:00,9,False,4,none
RUN04137,2026-08-20 17:00:00,3,False,1,alert
RUN04138,2026-08-20 18:00:00,12,False,4,rollback
RUN04139,2026-08-20 19:00:00,1,False,1,none
RUN04140,2026-08-20 20:00:00,9,False,4,rollback
RUN04141,2026-08-20 21:00:00,3,False,3,alert
RUN04142,2026-08-20 22:00:00,6,False,2,alert
RUN04143,2026-08-20 23:00:00,5,False,3,alert
RUN04144,2026-08-21 00:00:00,7,False,0,none
RUN04145,2026-08-21 01:00:00,7,False,4,alert
RUN04146,2026-08-21 02:00:00,12,False,1,none
RUN04147,2026-08-21 03:00:00,7,False,4,none
RUN04148,2026-08-21 04:00:00,1,False,0,none
RUN04149,2026-08-21 05:00:00,2,False,4,none
RUN04150,2026-08-21 06:00:00,3,False,2,alert
RUN04151,2026-08-21 07:00:00,2,False,3,none
RUN04152,2026-08-21 08:00:00,6,False,2,rollback
RUN04153,2026-08-21 09:00:00,1,False,2,none
RUN04154,2026-08-21 10:00:00,3,False,3,alert
RUN04155,2026-08-21 11:00:00,12,False,0,none
RUN04156,2026-08-21 12:00:00,6,False,4,alert
RUN04157,2026-08-21 13:00:00,3,False,0,none
RUN04158,2026-08-21 14:00:00,8,False,3,alert
RUN04159,2026-08-21 15:00:00,8,False,1,alert
RUN04160,2026-08-21 16:00:00,9,False,1,alert
RUN04161,2026-08-21 17:00:00,2,False,1,none
RUN04162,2026-08-21 18:00:00,1,False,4,none
RUN04163,2026-08-21 19:00:00,9,False,1,rollback
RUN04164,2026-08-21 20:00:00,9,False,2,alert
RUN04165,2026-08-21 21:00:00,6,False,3,alert
RUN04166,2026-08-21 22:00:00,7,True,3,rollback
RUN04167,2026-08-21 23:00:00,6,False,3,none
RUN04168,2026-08-22 00:00:00,6,False,4,alert
RUN04169,2026-08-22 01:00:00,2,False,2,none
RUN04170,2026-08-22 02:00:00,8,False,1,alert
RUN04171,2026-08-22 03:00:00,3,False,2,alert
RUN04172,2026-08-22 04:00:00,1,False,0,none
RUN04173,2026-08-22 05:00:00,5,False,3,none
RUN04174,2026-08-22 06:00:00,4,False,2,alert
RUN04175,2026-08-22 07:00:00,8,False,4,alert
RUN04176,2026-08-22 08:00:00,9,False,2,none
RUN04177,2026-08-22 09:00:00,7,False,3,none
RUN04178,2026-08-22 10:00:00,10,False,0,rollback
RUN04179,2026-08-22 11:00:00,12,False,2,alert
RUN04180,2026-08-22 12:00:00,6,False,1,none
RUN04181,2026-08-22 13:00:00,3,False,2,alert
RUN04182,2026-08-22 14:00:00,11,False,2,none
RUN04183,2026-08-22 15:00:00,3,False,3,none
RUN04184,2026-08-22 16:00:00,6,False,0,none
RUN04185,2026-08-22 17:00:00,11,False,1,rollback
RUN04186,2026-08-22 18:00:00,1,False,0,none
RUN04187,2026-08-22 19:00:00,3,False,0,none
RUN04188,2026-08-22 20:00:00,1,False,3,none
RUN04189,2026-08-22 21:00:00,2,False,0,none
RUN04190,2026-08-22 22:00:00,2,False,1,none
RUN04191,2026-08-22 23:00:00,9,False,0,rollback
RUN04192,2026-08-23 00:00:00,2,False,1,none
RUN04193,2026-08-23 01:00:00,5,False,0,rollback
RUN04194,2026-08-23 02:00:00,6,False,4,none
RUN04195,2026-08-23 03:00:00,1,False,0,rollback
RUN04196,2026-08-23 04:00:00,9,False,0,none
RUN04197,2026-08-23 05:00:00,12,False,3,rollback
RUN04198,2026-08-23 06:00:00,8,False,4,none
RUN04199,2026-08-23 07:00:00,0,False,2,none
RUN04200,2026-08-23 08:00:00,2,False,1,rollback
RUN04201,2026-08-23 09:00:00,12,False,0,none
RUN04202,2026-08-23 10:00:00,6,False,4,rollback
RUN04203,2026-08-23 11:00:00,5,False,1,rollback
RUN04204,2026-08-23 12:00:00,11,False,1,alert
RUN04205,2026-08-23 13:00:00,6,False,0,none
RUN04206,2026-08-23 14:00:00,2,True,2,none
RUN04207,2026-08-23 15:00:00,11,False,1,rollback
RUN04208,2026-08-23 16:00:00,3,False,1,alert
RUN04209,2026-08-23 17:00:00,8,False,1,rollback
RUN04210,2026-08-23 18:00:00,8,False,3,none
RUN04211,2026-08-23 19:00:00,7,True,2,alert
RUN04212,2026-08-23 20:00:00,2,False,0,rollback
RUN04213,2026-08-23 21:00:00,4,False,1,alert
RUN04214,2026-08-23 22:00:00,8,False,3,none
RUN04215,2026-08-23 23:00:00,11,False,1,alert
RUN04216,2026-08-24 00:00:00,11,False,1,none
RUN04217,2026-08-24 01:00:00,9,True,3,alert
RUN04218,2026-08-24 02:00:00,9,False,3,none
RUN04219,2026-08-24 03:00:00,7,False,3,rollback
RUN04220,2026-08-24 04:00:00,6,False,0,alert
RUN04221,2026-08-24 05:00:00,4,False,2,rollback
RUN04222,2026-08-24 06:00:00,3,False,1,alert
RUN04223,2026-08-24 07:00:00,0,False,0,none
RUN04224,2026-08-24 08:00:00,12,False,1,none
RUN04225,2026-08-24 09:00:00,7,False,4,alert
RUN04226,2026-08-24 10:00:00,1,False,0,none
RUN04227,2026-08-24 11:00:00,7,False,1,none
RUN04228,2026-08-24 12:00:00,12,False,0,rollback
RUN04229,2026-08-24 13:00:00,0,False,3,none
RUN04230,2026-08-24 14:00:00,12,False,2,none
RUN04231,2026-08-24 15:00:00,0,False,1,none
RUN04232,2026-08-24 16:00:00,0,False,1,none
RUN04233,2026-08-24 17:00:00,7,False,4,alert
RUN04234,2026-08-24 18:00:00,9,False,3,rollback
RUN04235,2026-08-24 19:00:00,0,False,3,rollback
RUN04236,2026-08-24 20:00:00,11,False,4,alert
RUN04237,2026-08-24 21:00:00,7,False,3,none
RUN04238,2026-08-24 22:00:00,5,False,1,none
RUN04239,2026-08-24 23:00:00,12,False,1,none
RUN04240,2026-08-25 00:00:00,1,False,1,alert
RUN04241,2026-08-25 01:00:00,1,False,2,none
RUN04242,2026-08-25 02:00:00,5,False,1,alert
RUN04243,2026-08-25 03:00:00,3,False,4,alert
RUN04244,2026-08-25 04:00:00,10,False,4,alert
RUN04245,2026-08-25 05:00:00,1,False,2,none
RUN04246,2026-08-25 06:00:00,9,False,2,none
RUN04247,2026-08-25 07:00:00,11,False,3,rollback
RUN04248,2026-08-25 08:00:00,0,False,2,none
RUN04249,2026-08-25 09:00:00,3,False,1,none
RUN04250,2026-08-25 10:00:00,0,False,0,rollback
RUN04251,2026-08-25 11:00:00,2,False,0,alert
RUN04252,2026-08-25 12:00:00,9,False,1,rollback
RUN04253,2026-08-25 13:00:00,3,False,1,none
RUN04254,2026-08-25 14:00:00,11,False,3,alert
RUN04255,2026-08-25 15:00:00,7,False,1,rollback
RUN04256,2026-08-25 16:00:00,11,False,2,none
RUN04257,2026-08-25 17:00:00,5,False,2,alert
RUN04258,2026-08-25 18:00:00,1,False,4,alert
RUN04259,2026-08-25 19:00:00,3,False,0,rollback
RUN04260,2026-08-25 20:00:00,0,False,0,rollback
RUN04261,2026-08-25 21:00:00,3,False,2,rollback
RUN04262,2026-08-25 22:00:00,5,False,1,none
RUN04263,2026-08-25 23:00:00,0,False,1,none
RUN04264,2026-08-26 00:00:00,12,False,3,none
RUN04265,2026-08-26 01:00:00,11,False,1,alert
RUN04266,2026-08-26 02:00:00,0,False,1,alert
RUN04267,2026-08-26 03:00:00,1,False,4,none
RUN04268,2026-08-26 04:00:00,9,False,1,alert
RUN04269,2026-08-26 05:00:00,12,False,1,none
RUN04270,2026-08-26 06:00:00,0,False,2,alert
RUN04271,2026-08-26 07:00:00,4,False,2,rollback
RUN04272,2026-08-26 08:00:00,7,False,2,alert
RUN04273,2026-08-26 09:00:00,12,False,1,none
RUN04274,2026-08-26 10:00:00,1,False,0,alert
RUN04275,2026-08-26 11:00:00,9,False,1,rollback
RUN04276,2026-08-26 12:00:00,7,False,0,none
RUN04277,2026-08-26 13:00:00,6,False,3,rollback
RUN04278,2026-08-26 14:00:00,11,False,3,alert
RUN04279,2026-08-26 15:00:00,10,False,4,none
RUN04280,2026-08-26 16:00:00,10,False,2,none
RUN04281,2026-08-26 17:00:00,0,False,3,rollback
RUN04282,2026-08-26 18:00:00,10,False,4,alert
RUN04283,2026-08-26 19:00:00,5,False,3,rollback
RUN04284,2026-08-26 20:00:00,5,False,1,rollback
RUN04285,2026-08-26 21:00:00,5,False,2,alert
RUN04286,2026-08-26 22:00:00,0,False,0,alert
RUN04287,2026-08-26 23:00:00,5,False,2,rollback
RUN04288,2026-08-27 00:00:00,3,False,0,rollback
RUN04289,2026-08-27 01:00:00,8,True,2,alert
RUN04290,2026-08-27 02:00:00,9,False,4,none
RUN04291,2026-08-27 03:00:00,11,False,3,rollback
RUN04292,2026-08-27 04:00:00,6,False,2,rollback
RUN04293,2026-08-27 05:00:00,2,False,3,rollback
RUN04294,2026-08-27 06:00:00,5,False,3,rollback
RUN04295,2026-08-27 07:00:00,1,False,4,alert
RUN04296,2026-08-27 08:00:00,6,True,2,alert
RUN04297,2026-08-27 09:00:00,8,False,3,alert
RUN04298,2026-08-27 10:00:00,3,False,3,alert
RUN04299,2026-08-27 11:00:00,3,False,2,none
RUN04300,2026-08-27 12:00:00,11,False,3,none
RUN04301,2026-08-27 13:00:00,12,False,2,none
RUN04302,2026-08-27 14:00:00,7,False,0,rollback
RUN04303,2026-08-27 15:00:00,1,False,4,rollback
RUN04304,2026-08-27 16:00:00,2,False,3,none
RUN04305,2026-08-27 17:00:00,10,False,4,rollback
